order_id,product_id,productname,category,subcategory
CA-2016-101469,OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art
CA-2014-153087,OFF-PA-10001243,Xerox 1983,Office Supplies,Paper
CA-2014-153087,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories
CA-2017-135076,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs
CA-2014-161634,OFF-PA-10002262,Xerox 192,Office Supplies,Paper
CA-2017-141481,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances
CA-2016-132549,OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,Storage
US-2014-155544,OFF-LA-10004544,Avery 505,Office Supplies,Labels
US-2014-155544,FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings
US-2014-155544,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,Chairs
US-2015-115238,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings
US-2015-115238,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings
US-2015-115238,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Technology,Phones
US-2015-115238,FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",Furniture,Furnishings
US-2015-115238,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,Paper
CA-2017-132199,FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings
CA-2017-132199,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders
CA-2017-132199,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Furniture,Tables
CA-2017-132199,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders
CA-2017-132199,OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners
CA-2016-163174,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings
CA-2014-110555,OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,Storage
CA-2014-110555,TEC-PH-10000586,AT&T SB67148 SynJ,Technology,Phones
CA-2014-110555,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories
CA-2017-147207,OFF-AR-10001955,Newell 319,Office Supplies,Art
CA-2017-147207,OFF-AP-10000027,Hoover Commercial SteamVac,Office Supplies,Appliances
CA-2017-147207,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables
CA-2017-147207,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage
CA-2017-137631,TEC-PH-10002624,Samsung Galaxy S4 Mini,Technology,Phones
CA-2017-157273,TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,Technology,Phones
CA-2014-109918,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies
CA-2014-109918,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper
CA-2014-109918,OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,Binders
CA-2016-118745,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables
CA-2016-163972,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases
CA-2014-165393,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders
CA-2016-113726,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings
CA-2016-152940,OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage
CA-2015-158701,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances
CA-2015-158701,OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,Binders
CA-2017-156272,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances
CA-2015-162964,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage
CA-2015-162964,OFF-PA-10003349,Xerox 1957,Office Supplies,Paper
CA-2015-162964,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes
CA-2014-103527,OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper
CA-2016-134544,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,Technology,Phones
CA-2016-163048,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs
CA-2016-145135,TEC-AC-10003447,Micropad Numeric Keypads,Technology,Accessories
CA-2016-145135,OFF-PA-10004285,Xerox 1959,Office Supplies,Paper
CA-2017-137582,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders
CA-2015-149601,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage
CA-2015-149601,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage
CA-2014-139423,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances
CA-2016-102596,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners
CA-2017-153227,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper
CA-2017-110625,FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings
CA-2016-142594,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,Technology,Phones
CA-2016-142594,FUR-FU-10002045,"Executive Impressions 14""",Furniture,Furnishings
CA-2016-142594,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances
CA-2016-142594,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables
CA-2014-152254,OFF-PA-10001144,Xerox 1913,Office Supplies,Paper
US-2014-120236,OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,Binders
CA-2017-120061,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs
CA-2015-133837,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,Storage
CA-2015-110814,OFF-BI-10002026,Avery Arch Ring Binders,Office Supplies,Binders
CA-2015-110814,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs
CA-2015-110814,OFF-PA-10004156,Xerox 188,Office Supplies,Paper
CA-2016-154067,OFF-PA-10002254,Xerox 1883,Office Supplies,Paper
CA-2017-140480,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings
CA-2017-140480,TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,Accessories
CA-2017-140480,FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furniture,Furnishings
CA-2017-140480,OFF-AR-10001419,Newell 325,Office Supplies,Art
CA-2017-140480,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art
CA-2015-134082,OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,Binders
CA-2016-130820,FUR-TA-10001768,Hon Racetrack Conference Tables,Furniture,Tables
CA-2016-159765,OFF-AR-10003514,4009 Highlighters by Sanford,Office Supplies,Art
CA-2017-132290,FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables
CA-2016-147109,OFF-PA-10001972,Xerox 214,Office Supplies,Paper
CA-2016-147109,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories
CA-2017-107265,OFF-PA-10000474,Easy-staple paper,Office Supplies,Paper
CA-2017-118199,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders
CA-2017-118199,OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,Storage
CA-2017-118199,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables
CA-2017-118199,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage
CA-2017-118199,TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories
CA-2017-150091,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories
CA-2017-150091,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners
CA-2017-150091,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings
CA-2017-150091,FUR-BO-10003404,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases
CA-2016-137652,OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,Binders
CA-2015-128356,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies
CA-2017-167017,OFF-SU-10001935,Staple remover,Office Supplies,Supplies
US-2017-132220,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories
CA-2016-118129,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings
US-2014-113124,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Office Supplies,Storage
CA-2017-155621,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings
US-2014-127635,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners
US-2014-127635,OFF-PA-10004610,Xerox 1900,Office Supplies,Paper
US-2014-127635,FUR-FU-10000550,Stacking Trays by OIC,Furniture,Furnishings
US-2014-127635,OFF-BI-10001721,Trimflex Flexible Post Binders,Office Supplies,Binders
CA-2015-151470,OFF-BI-10004040,Wilson Jones Impact Binders,Office Supplies,Binders
CA-2015-112823,TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories
CA-2014-108861,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders
CA-2017-114370,TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones
CA-2016-158302,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper
CA-2017-145779,OFF-PA-10002254,Xerox 1883,Office Supplies,Paper
US-2016-155173,TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones
US-2016-155173,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders
US-2016-155173,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,Technology,Phones
CA-2017-125451,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables
CA-2017-125451,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings
CA-2017-125451,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings
CA-2017-125451,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables
CA-2017-125451,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,Paper
CA-2017-125451,OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances
CA-2014-131387,TEC-PH-10001459,Samsung Galaxy Mega 6.3,Technology,Phones
CA-2016-125087,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs
CA-2016-125087,OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Storage
CA-2016-125087,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings
CA-2016-154081,TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones
US-2017-118556,FUR-CH-10001146,"Global Task Chair, Black",Furniture,Chairs
US-2017-118556,OFF-BI-10004364,Storex Dura Pro Binders,Office Supplies,Binders
CA-2014-126200,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders
CA-2014-126200,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders
CA-2014-146500,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders
CA-2014-146500,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage
CA-2015-169537,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels
CA-2014-100881,TEC-PH-10003273,AT&T TR1909W,Technology,Phones
CA-2015-144043,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories
CA-2015-116512,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage
CA-2015-101000,OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,Appliances
CA-2016-168557,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Binders
US-2016-164196,FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables
US-2017-132031,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases
US-2017-132031,TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,Accessories
US-2017-132031,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings
US-2017-132031,OFF-LA-10000081,Avery 496,Office Supplies,Labels
CA-2015-169733,OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,Storage
CA-2017-169404,OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders
CA-2017-169404,OFF-PA-10001033,Xerox 1893,Office Supplies,Paper
CA-2017-134880,OFF-PA-10004039,Xerox 1882,Office Supplies,Paper
CA-2015-145758,TEC-MA-10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,Technology,Machines
CA-2017-158736,OFF-AR-10002578,Newell 335,Office Supplies,Art
US-2016-119270,OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper
CA-2014-109890,TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones
CA-2016-138583,OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,Art
US-2017-118535,OFF-LA-10001297,Avery 473,Office Supplies,Labels
CA-2016-126284,OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,Binders
CA-2017-142391,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings
CA-2017-124716,OFF-PA-10000740,Xerox 1982,Office Supplies,Paper
CA-2017-124716,OFF-PA-10001144,Xerox 1913,Office Supplies,Paper
CA-2017-124716,OFF-PA-10000859,Unpadded Memo Slips,Office Supplies,Paper
CA-2016-158841,TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines
CA-2016-158841,OFF-BI-10002557,Presstex Flexible Ring Binders,Office Supplies,Binders
CA-2016-158841,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings
CA-2017-106824,OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,Fasteners
CA-2015-109190,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,Paper
CA-2015-109190,TEC-CO-10001943,Canon PC-428 Personal Copier,Technology,Copiers
CA-2015-109190,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders
CA-2016-143154,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories
CA-2014-169061,OFF-AR-10000588,Newell 345,Office Supplies,Art
CA-2014-169061,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Technology,Accessories
CA-2014-169061,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies
CA-2014-169061,OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,Binders
CA-2014-169061,OFF-PA-10001878,Xerox 1891,Office Supplies,Paper
CA-2015-102316,TEC-PH-10000376,Square Credit Card Reader,Technology,Phones
CA-2015-102316,FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs
CA-2014-164903,OFF-PA-10003363,Xerox 204,Office Supplies,Paper
CA-2016-109400,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs
CA-2016-130400,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders
CA-2016-130400,TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories
CA-2016-130400,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes
CA-2015-135853,TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories
CA-2015-135853,TEC-PH-10003691,BlackBerry Q10,Technology,Phones
CA-2015-135853,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders
CA-2016-103359,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders
CA-2016-144645,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings
CA-2017-141614,OFF-PA-10002787,Xerox 227,Office Supplies,Paper
CA-2015-122168,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art
CA-2015-122168,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art
CA-2016-132899,OFF-AR-10002833,Newell 322,Office Supplies,Art
CA-2017-149720,FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings
CA-2017-118003,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings
CA-2017-118003,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs
CA-2017-118003,FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs
CA-2016-141887,FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings
US-2016-160206,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones
CA-2017-133074,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper
CA-2017-161172,TEC-PH-10004348,OtterBox Defender Series Case - iPhone 5c,Technology,Phones
CA-2017-161172,FUR-FU-10003424,Nu-Dell Oak Frame,Furniture,Furnishings
CA-2017-161172,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,Binders
CA-2017-161172,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories
CA-2017-161172,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,Storage
CA-2017-137624,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs
CA-2016-156748,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper
CA-2016-156748,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",Office Supplies,Paper
CA-2016-156748,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,Office Supplies,Storage
CA-2016-156748,FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,Chairs
CA-2015-169677,OFF-LA-10003223,Avery 508,Office Supplies,Labels
US-2014-163146,TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,Technology,Accessories
CA-2015-157343,OFF-BI-10003707,Aluminum Screw Posts,Office Supplies,Binders
CA-2015-157343,OFF-PA-10000552,Xerox 200,Office Supplies,Paper
CA-2015-157343,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art
CA-2017-147354,TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Technology,Copiers
CA-2017-147354,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders
CA-2015-157287,OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,Storage
CA-2015-157287,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs
CA-2014-137575,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories
CA-2016-119074,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings
CA-2016-119074,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings
CA-2016-119074,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders
CA-2015-149566,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories
CA-2015-149566,OFF-LA-10000452,Avery 488,Office Supplies,Labels
CA-2015-126186,FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,Furniture,Furnishings
CA-2015-121132,OFF-LA-10002368,Avery 479,Office Supplies,Labels
CA-2015-121132,OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,Fasteners
